subject_id,accel_mean,accel_std,gyro_mean,gyro_std,cadence_hz,signal_energy,orientation_change,spectral_entropy,activity
18,0.23077888309689662,0.11948019529284437,0.13451466893536207,0.0,0.0,0.14955215060570565,0.08580461970111258,0.3018182105797966,sitting
26,0.28872963816259756,0.2008013603643213,0.21559112282845744,0.05755802400849752,0.09781296010093372,0.38879370646308453,0.17884828306504424,0.4030604453158382,standing
8,1.6702611074588887,0.882714510521913,1.0392012878396837,0.6566911136661516,2.369534740100358,1.5539802666502347,0.751883429895693,0.6845185807803491,stairs
13,1.3989121664663815,0.7434661494809475,0.7379272971437626,0.49872726814387874,1.6207113200255774,1.225765854663967,0.5636089284623251,0.5989707988316262,walking
4,0.9877787851417539,0.7245390762028373,0.5877406496560549,0.4956866789725164,1.5189609956129417,0.9820804942055728,0.6260369780275808,0.6704706412219613,walking
13,1.2932171473011476,0.847692955925734,1.0000591305906632,0.8654526225488324,2.0903504945714393,1.5141906848077649,0.7297475001132943,0.49245033732897603,stairs
16,0.13659845128787948,0.002126233903182527,0.0,0.0,0.0,0.043328788090403116,0.009752577784108696,0.3897698911005387,lying
6,1.4608754219023514,0.9132241048473893,0.9389653031753398,0.530800954606841,2.1058331738928544,1.5948410540774054,0.6467217136837521,0.6245112485766934,stairs
37,0.9656289984134778,0.6933033303182546,0.8064987932723849,0.43138651321893867,1.7643621571279489,1.1655468003553802,0.7055310924164064,0.5878822725534839,walking
8,1.1856921999395642,0.8111324172370058,0.3960195882141749,0.5496098503520462,1.741303853295364,1.3602281656232562,0.6785101405596918,0.49558301514459824,walking
25,0.1819377619782358,0.1049748864957804,0.0852007224075524,0.0,0.1038457091591328,0.1587892449517562,0.0,0.24251350603017718,lying
31,0.21482340983041764,0.08979445479660322,0.19401660673751225,0.0,0.26376890822970833,0.36870140711924326,0.026255946141061165,0.3570064134684013,standing
27,0.24526866163494843,0.23987748541611345,0.1158099647476219,0.07587727711629275,0.057551599258093764,0.15855139287637382,0.21536139351148662,0.2786421621301417,standing
5,1.4828159593248527,0.6053415806241055,0.9431828390332347,0.3681144535540421,1.11920213087304,1.0333596419418707,0.63244561317599,0.5039264223766122,walking
31,0.05183401581967917,0.25233873002800855,0.13794609624872253,0.0,0.0,0.11051890160521999,0.073335064944437,0.22063152342931786,sitting
25,0.15587542385816205,0.24894988953149522,0.1987160548585204,0.18429373208679464,0.07329118367960821,0.1710276921187679,0.12651010339842067,0.24176705702485152,standing
25,1.4301330798005472,0.8378680066736811,0.9941223460948193,0.6646871513597566,2.1679527249851263,1.6925334854739156,0.7937752299484219,0.6639021134592115,stairs
13,1.1398785305265013,0.8640611154084059,0.7496217977023096,0.4019979862552059,1.420117537417218,1.1346497829559707,0.5460917590638431,0.5331465012530607,walking
39,1.732838002310215,1.035553178109469,1.0543868927667943,0.49656974200896276,2.306260035643898,1.2529581804118624,0.8054669317182565,0.6247934665463183,stairs
4,0.172971624711786,0.02090788614866218,0.08015062595901606,0.251598822431487,0.27885867633428185,0.36829984716769665,0.05996307392279858,0.3282896208319141,standing
13,0.33771261336488884,0.015239185920982362,0.11542172184562946,0.22384148820948363,0.29784827659106805,0.12381914455620302,0.09949704080053098,0.3644126317031548,standing
31,1.6930559026449277,0.9485579254169272,0.9550947202741104,0.5133715849224096,2.3089823537901473,1.374501349659173,0.7314100438932838,0.7399181465191725,stairs
11,0.25894712075496057,0.16570362962905588,0.0455716810364091,0.029465343161232678,0.3443241768964851,0.33186173775172945,0.12648547842586808,0.3759029020206779,standing
18,0.06127348916395255,0.09959370001232679,0.0,0.0,0.03304018568301691,0.0,0.11438418193063268,0.41512664624581586,lying
5,1.8223156452828737,1.022517911240293,1.1460280951710715,0.5346788743347357,2.534944288925036,1.4936916703098664,0.9253259781916714,0.534458657672061,stairs
35,0.191837416506865,0.21753590475111087,0.1678877997200181,0.03225403729946069,0.07583067310387506,0.37285221622885134,0.16742235544219786,0.3267228314925684,sitting
3,0.13343963095876377,0.18168969429944,0.025731135599487504,0.07862068845937314,0.0,0.2869223293992873,0.12245784671771942,0.28815738089450926,sitting
22,0.12003009564279432,0.0,0.17214147979235278,0.0,0.13766306178415255,0.10529295860098055,0.13975747464618682,0.34497675730375255,sitting
39,0.16142960464441541,0.3281834410839236,0.0,0.048214214030781646,0.0,0.3654070052299616,0.18935568176953016,0.359687518128455,standing
22,1.1748224595227579,0.6619880550438205,0.7030508245724576,0.4888932225802325,1.525773738017796,1.2139894952884505,0.7458913135308055,0.611833980928715,walking
25,1.810555018758259,1.036504234712778,1.0361891451237308,0.7054663782095513,1.9275627029945042,1.4215712539758618,0.8313556732219961,0.5039583552540082,stairs
10,0.34661196215409174,0.0,0.025365367761646232,0.10370870296553757,0.0,0.36518925762815607,0.06175218983897507,0.1758205593304636,standing
8,1.6839632035985561,1.0660765741415261,1.1658524895295896,0.49113050135909486,2.2880047175667206,1.5498897799276432,0.6593211871583078,0.6031452204632743,stairs
24,0.21183291617568611,0.1665264590901914,0.0,0.0,0.3914630609001699,0.27865894312007344,0.15904721501247704,0.2960744749714092,lying
2,0.11477352466420583,0.0,0.0,0.17691236744944291,0.1949903445484751,0.0,0.0019087941666960581,0.31698028831478275,lying
13,0.04022359820504809,0.008690481073853756,0.0,0.024991967725868168,0.2442802351170334,0.20298587048692712,0.09335293975151639,0.29307303354152825,lying
8,0.2627742240696296,0.13159443100107376,0.04764445127499283,0.20079522889987766,0.11186488802030384,0.36883811635673047,0.05854232467533598,0.36909174108842735,sitting
35,0.18351399264550558,0.20118726374336382,0.1222906638465936,0.0,0.0,0.0,0.22078056183958686,0.26679345436671725,lying
29,1.475193587710549,0.825757792853398,1.1571238524077747,0.5749476357105346,2.4102496289771116,1.3548808245550683,0.7519473510404666,0.7559167427082597,stairs
27,0.07848778799587214,0.10563092055475781,0.0,0.0,0.0,0.20812605022711922,0.11920401980619139,0.24326135799451398,lying
21,0.21830922108039125,0.2488287589552228,0.14444626625337742,0.11208093728553217,0.12589111694806643,0.10692829606592945,0.0,0.24649239099540704,sitting
7,0.15345574288928776,0.10529384768536673,0.0,0.09554464680718913,0.23644217443272234,0.0,0.05406055721948881,0.2935614934230427,lying
26,0.14681361358210962,0.0,0.0,0.04280702624897291,0.18349436164325542,0.4133214089921777,0.006899186305419663,0.221707908282538,sitting
30,1.229486239269731,0.7561636981657054,0.4866136622220891,0.6385742277539677,1.5637970537398411,1.0683304521342822,0.6229129717858577,0.41183193574619886,walking
30,0.22121690302464853,0.3407413857383505,0.26986085089021195,0.010295867474007007,0.13432927490917057,0.28234923045579907,0.09313869070529035,0.2290378510367982,standing
19,1.1809461041771816,0.6823065231478426,0.7651479937305565,0.3224649865057695,1.6789130618879702,0.9806876039035364,0.6392915408178989,0.5039884905800248,walking
35,1.3919462726483207,0.9515542071477724,1.0138127136627555,0.6054027811621499,2.1138417472832653,1.4598981140825433,0.7553084247670337,0.6795960277868646,stairs
33,1.4063253805095721,0.6277059360945754,0.7885846980950338,0.4265951838878134,1.759811403767237,1.1947052526349153,0.5914891319124972,0.6397794176491932,walking
35,1.402909566928882,0.7593537667941839,0.9066426254432289,0.35737134053358766,1.4926711288003334,0.9547027439338923,0.6730164947494539,0.5254512460283487,walking
34,1.2245192513857184,0.7432616233030982,0.7675097230338069,0.4457499864101586,1.613557337040004,1.3072484014725405,0.684206230290349,0.466859037981693,walking
23,0.0017653553720934495,0.06581961970514233,0.0,0.0,0.0,0.0,0.1148446993802929,0.4134633780031022,lying
8,0.2363558224802355,0.1915827342597455,0.0573560172207029,0.0,0.0,0.2943562641934498,0.1275417389050687,0.38619752249911105,sitting
31,1.2503124435357071,0.8139860879625759,0.8940497307007643,0.49141741206921563,1.724907492144759,1.57130920721173,0.762157139447988,0.5749563280592124,walking
3,1.3026404293062146,0.5987751500714739,0.70891470931008,0.40421576209896914,1.4334039483690404,0.7845735835433938,0.8026485116639148,0.5515299237581178,walking
3,1.5698668845564967,0.9884875821981792,1.0979276799940783,0.5550176410518051,2.1967011147445854,1.394521077441505,0.8534624850868991,0.5186948843128139,stairs
3,2.0491005502067807,1.0140307358257612,0.9938713663618332,0.6828329172426519,2.3854575103220896,1.5576927244586714,0.6884897212256132,0.6883930452094231,stairs
40,0.28597477899535073,0.19504864438580968,0.15405956014302993,0.073159585541181,0.0,0.26490944633657426,0.24473613364789387,0.4502921083842316,standing
20,0.3050134944247186,0.29771294100936985,0.12730639485730322,0.011517000173091367,0.052849825786055085,0.699712179822453,0.14471196571145242,0.3133720545238881,standing
20,0.0067905000739923865,0.026216029488000347,0.022298163671084795,0.08294608216199675,0.2473121512961261,0.20569645775510736,0.08966020684020436,0.3395850878479344,lying
11,0.07441233270868351,0.06561469226425617,0.14365095598098604,0.1629008832714252,0.3904389303447164,0.2699909606746971,0.1023202074313689,0.3391068452347638,sitting
7,0.284326458348291,0.0,0.1231179563523032,0.11883950603619084,0.0,0.38292384861845435,0.09052072896032537,0.25266393017267175,standing
13,0.11711769727127756,0.07559710202212455,0.0,0.08997908709446523,0.09693917998616453,0.016906072691382473,0.08574006514700952,0.2313066546740743,lying
21,1.5239836473683674,0.8717594323201947,1.2069868934143484,0.5285216947755399,2.447984104890052,1.356393119401213,0.7587349705220009,0.6241173374252256,stairs
23,0.4271706833708465,0.04425765360529124,0.17601888113237754,0.1131992675056702,0.0,0.2290420299301102,0.11845728196015863,0.34640943345413816,standing
18,1.3471695850472263,0.5690373308193135,0.5809478243333587,0.6499289812677329,1.4698283867516548,1.1844709184962798,0.5801530103786934,0.5227923938975275,walking
17,0.03322401156845384,0.33552998599448197,0.0024646503224170294,0.0,0.0,0.0999848930737506,0.11276140397881493,0.2952756297259012,lying
10,1.4074044391473617,0.7785114393014395,1.0336155572455419,0.4219040658462076,1.6441221456317068,1.0027015842855018,0.5329419994479707,0.46820095283629104,walking
4,1.3063913747707936,0.7754909493465029,1.1961803752279456,0.5443246517809037,2.439187499221736,1.457648906726962,0.8487118114983907,0.6674448222513206,stairs
14,0.12954789789304572,0.09167527023154824,0.06516470480335573,0.17555339246506707,0.08221662858570408,0.35259663903725325,0.0,0.24903295726150626,sitting
37,0.13401298541409593,0.21361107253840245,0.1063815498715537,0.0,0.008515309042191221,0.12096492067486958,0.14799956056783353,0.3601075403895277,standing
7,1.6329497332183676,0.5856280429941184,0.8303581644650918,0.44327458233052064,1.9615982911377405,1.4311413392851402,0.5755449428450928,0.4782458983135658,walking
14,0.1447836445018817,0.21031434481050898,0.10165282381236472,0.05130207533943722,0.17171572899674992,0.4475506253924248,0.15149253895525464,0.2892714489028751,standing
23,0.17008110015942168,0.2943840998269515,0.12348906014555311,0.0,0.0,0.10869210999614674,0.0661885656130241,0.2803835599392173,lying
38,1.1847706373891629,0.6110491902282057,0.7559708631521345,0.43315550112771667,1.7240676118929465,1.240236424392898,0.5912101290390497,0.48861649510044786,walking
28,0.2477909495616767,0.3141539049950346,0.0,0.0,0.011759899574094602,0.09118830066501232,0.1258328762326741,0.2479651452410463,sitting
13,1.4226397908043373,0.6213414825763712,0.8072374873128343,0.4520944480800808,1.6148667403032322,1.1325329338499577,0.7636057533327117,0.5848859044739386,walking
30,1.0729773243013687,0.708090678083841,0.7404520629334245,0.48043049596160664,1.3475354808985043,0.8464629162131649,0.6214167039580127,0.4647181550234496,walking
1,0.546616341259542,0.24853559198815844,0.1505648617868069,0.0,0.3623254980923116,0.5358905899744657,0.17513820117314632,0.3610407477518722,standing
37,1.3133215177943995,0.874976767192726,0.8261313689025771,0.3645161177196772,1.8448026344530604,1.0002505381495705,0.5386705787993952,0.5321033967159859,walking
5,0.20985176158010949,0.10846955168563711,0.04214987316223233,0.0,0.16467621964961154,0.5575745362775757,0.07835565883591172,0.28739443200228576,standing
27,1.2107810096062457,0.6249797736552838,0.771020757450183,0.41516549503868405,1.2767741631650091,1.3598063084091634,0.608794118777279,0.5426289635575297,walking
4,0.13529197896368308,0.09772670170609594,0.1003745941495035,0.12705745677982835,0.07049246832813373,0.01040797868031762,0.07754477775050622,0.2469140782692673,sitting
26,0.043421799299664034,0.1200600499018058,0.0,0.03056765665493155,0.0,0.340328611796219,0.11820684549861876,0.1917988748887693,lying
30,0.3724949320928572,0.10549311206045935,0.0,0.10140304308151649,0.08626110141487228,0.28170400754718233,0.2762307822104968,0.29205978489296125,sitting
16,0.1034717710803633,0.018379261204058146,0.0,0.0,0.0,0.16099094338875924,0.1160993855410325,0.2316040487781736,lying
27,0.0,0.22323497780830814,0.0937618651301632,0.0,0.0,0.20769496133988388,0.0,0.19642692667424766,lying
15,0.13304597979574587,0.13358043022006785,0.09621433565079779,0.17020602851944688,0.348468357041295,0.32363701046172255,0.026759619208350155,0.2079701747444301,sitting
25,1.6580166050429355,1.0061166036160456,0.8570749721223505,0.7675942197721619,2.0770532315708587,1.4397594776357119,0.6751197186842431,0.6491305109520366,stairs
25,1.2225149685298111,0.8537068296512335,0.8402603127350745,0.5912664410206181,1.570470203397698,1.1112242062440827,0.5525793297954031,0.4588503425910596,walking
27,2.0314778736945995,1.0059304295891747,1.2511436945544716,0.6858603626338421,2.2001600283812888,1.447950122504916,0.831632632947504,0.6793617052429635,stairs
18,1.758706718707213,0.8577000511101773,1.0551920561111676,0.7054565360054177,2.074190006198056,1.475601443141531,1.0412166006976864,0.7371782103727982,stairs
40,0.1651202232360821,0.20161411533819154,0.09231452196301249,0.0,0.016553191430973446,0.07954464919842835,0.1417175174439773,0.27573068718049276,sitting
19,1.457140000430408,0.9462046058256912,1.291632082102581,0.7386395251891403,2.1074276561311684,1.371723802064656,0.8636472667190171,0.7313743755526488,stairs
22,1.1947665535539045,0.7283985700027606,0.577351002052289,0.5995164513177013,1.7708101044564715,0.9360894987227091,0.5898794042805314,0.6348988181739221,walking
31,0.3511207995123434,0.2792944617517199,0.1853615324259807,0.10108971438366143,0.28642690812779725,0.48004438179592673,0.16807363141682283,0.3692039831668067,standing
4,1.322384984113432,0.6859786824342112,0.9003080631168378,0.5946413361544333,1.408047756352749,1.3787738098228466,0.5132653870655457,0.5739037985341294,walking
5,0.8775475975411469,0.5129648703173015,0.9754063741836252,0.6014052993365869,1.6300713855023037,1.0888439179999523,0.7601726433330056,0.42501997170077127,walking
38,0.1854721350358543,0.1980790422444385,0.0865072913357264,0.0,0.3667045390667679,0.17942151987144656,0.15560007715495647,0.2797994498759319,standing
30,0.1523611115675393,0.0,0.0,0.0,0.0,0.023136924368434633,0.07300678389724595,0.26992417832372867,lying
16,0.22029074200754944,0.1095303836985746,0.11711583548585637,0.0022295457978018587,0.0,0.4042869370293086,0.19051696842595434,0.3786301219296856,sitting
10,1.4847501653691977,0.8995999624867125,1.1467076212021046,0.6179561505453782,2.4044442128302843,1.5128721192690249,0.9591800631466885,0.6287053267558865,stairs
14,0.3085583489912782,0.4264870852377942,0.2313309999793659,0.0,0.0,0.2902103350307297,0.06749427944860376,0.28049299058738086,standing
18,0.16607297027931325,0.0416245397731837,0.025643647639522073,0.0,0.0,0.36542953111052523,0.02744211927049868,0.41099967512251023,sitting
32,1.7966267470743933,0.7412501138266371,1.014316442058316,0.5635039957640615,2.3185346286807222,1.3539966680515234,0.7886735670735578,0.6992549149577848,stairs
23,1.2348658201052816,1.0023165088981267,0.6739179847929384,0.6226556173857476,2.1513369422410524,1.3288024790915096,1.0340868282335351,0.5498896091805313,stairs
1,0.04784974619158118,0.10650914202677625,0.07449043463503421,0.14295795797590316,0.0,0.0,0.0474612662179823,0.1515796173163485,lying
11,0.28024539125678516,0.0,0.12635258684358974,0.021213746759597092,0.042080542755836225,0.14730297341327836,0.0,0.27834795222663067,sitting
14,0.08666628286665097,0.06609812326087594,0.0,0.014800246548039358,0.0,0.4812005236995144,0.09917794181774367,0.332390225919893,lying
21,0.0,0.22601748275229194,0.00869875220864616,0.0,0.14866487234683903,0.014869378183539367,0.22854888291512934,0.22987065404663304,lying
39,2.050631972483393,0.9110998733347025,1.1993357768166344,0.6434572173232013,2.267327401097725,1.5371917867955807,0.8938827155100586,0.6261487379656099,stairs
22,0.32998367856552024,0.176264094264199,0.0,0.09956090972317377,0.0,0.12139514102134209,0.11101880398765519,0.43840181570456194,sitting
12,0.21472876716133804,0.21767842151528125,0.11920746723397464,0.049421893405619394,0.2528657708798023,0.22795579170164412,0.03400739171597725,0.3318340731746138,standing
30,1.4107894562391299,0.6518467230680828,0.8076777896706592,0.46727603645219273,1.3284137564982819,1.2501397356698656,0.5034305710052157,0.5169544467761175,walking
36,0.022493973967592888,0.0,0.02737400158824653,0.0,0.0006933725121961339,0.0,0.07031410773118961,0.17756677868331694,lying
8,1.375509880239116,0.7918772314682295,0.789276546869789,0.5981917950410871,1.5100050116845012,0.8233013780768892,0.644169120351744,0.45084506363766125,walking
27,0.0,0.12214224208926436,0.11318541818277972,0.055839075650620656,0.06052498025058936,0.0,0.12474633655915413,0.4460447768644002,lying
14,0.2566554708707419,0.1567088618660126,0.08415814624631343,0.014521935816639187,0.046133414345446634,0.3856881088726721,0.14835181824029042,0.380868031543729,standing
16,1.6545176925967193,0.8128715435580801,1.0529283401664535,0.6036649783956423,1.5691734741850738,1.2291128694899203,0.7568448973017526,0.5230859370302912,walking
10,0.15998047143490168,0.0891333066464393,0.053291754899820735,0.04332018492715583,0.0,0.0,0.0,0.062178072696541936,lying
9,0.06680501314938148,0.024011214999110395,0.04590762403724022,0.0,0.1197387058958618,0.27195935192724985,0.04274979907188356,0.3397700870453808,sitting
29,1.8335440636736298,0.7798106421058256,0.9915033971266562,0.5576686246661553,2.582640415517321,1.4181072055199846,0.7778101865620636,0.6661135015221827,stairs
39,1.6620483953054281,0.6832108449802186,1.0459168036996846,0.6120651890896572,2.2200690314620974,1.1871971603510212,0.8598871424101026,0.689499855114584,stairs
20,1.4085191843650597,0.5492345167760371,0.8210282420811099,0.5156200454559672,1.6123098073909305,1.1545231114636827,0.7512218241456283,0.5871038864789997,walking
6,0.10453610903604632,0.0,0.10361770818260743,0.18218107819486942,0.0,0.0,0.17896068800938292,0.2231767869786608,lying
39,0.9466159429429323,0.7358606797154363,0.7847888079577778,0.34220243339996104,1.598222296529716,1.390127120957744,0.5096945868153339,0.5455747251573533,walking
11,1.8205176291399021,0.9472585364530064,1.4016123340411333,0.6326265622958939,2.1091834032129917,1.4420057968172515,0.848898054881885,0.650346503397812,stairs
17,0.0,0.21557960856384364,0.06628639023574098,0.06414503168645315,0.02637727478403918,0.2624269100268789,0.06874206377295712,0.39293842309693255,sitting
35,1.7031397404985638,0.76060774147365,1.1527111973933004,0.6469609633040461,2.387378890223464,1.298609208639987,0.7554218316111038,0.6860956848025066,stairs
35,1.4358626259586473,0.8939712857477844,0.939707139773491,0.6924387868802448,1.93598218338945,1.5022092490019123,0.7374032475778888,0.6000213717480983,stairs
15,0.28493891909743774,0.1827186327730904,0.13264503041098372,0.015958883160712103,0.0,0.38448208122609584,0.0822285389476754,0.37413945501069,standing
28,0.14339304945906883,0.0,0.05743999652070048,0.10514446616061085,0.0,0.06734333812658183,0.02191682367711046,0.2808772140674248,sitting
2,0.049902627751985784,0.048500172176450106,0.13383186413915402,0.0,0.0,0.0,0.026717611055642763,0.3328184101416296,lying
27,0.3009180123468344,0.19337791887024908,0.10150697908766584,0.06529483803690707,0.0242119583640293,0.2629657819526447,0.15556169252675825,0.2964066206078726,standing
16,0.3502908036376366,0.17766044112296522,0.15991040695553993,0.07956864305221814,0.14095961451776362,0.5053932518806603,0.22138100333225186,0.2199476302633115,standing
32,1.2868722281509568,0.9670156081714698,0.853363619868417,0.7399209965458458,2.43274261158411,1.3989583153853753,0.7885814848323546,0.6535852079892243,stairs
16,0.43887708630224465,0.1689521742058957,0.11762158609153714,0.0702322798048828,0.13416783319409223,0.26075907979605406,0.2458610841274561,0.3416859340875189,standing
32,0.0,0.14556933027179386,0.04642982426232835,0.11318237253117569,0.0,0.0779144117105077,0.0,0.217896081286439,lying
5,1.6040691347342384,0.8709878312743847,0.7123083419336904,0.6179204388700411,2.445541165957379,1.1695602027580816,0.7738581072929495,0.7098103212167904,stairs
32,0.23708312705492302,0.04400893924397685,0.006840382619687613,0.1931841418383539,0.09745544071143225,0.2485186523103775,0.008561477617518937,0.1919775262467428,standing
14,1.3018513883566853,0.7764457853792615,0.8937035748488781,0.5383792006733829,1.6195485289558038,1.203299373670982,0.5985284819922335,0.5353499436724661,walking
17,0.33985849295374004,0.18638150843800758,0.1440980039917169,0.06481911353251493,0.2266980578725146,0.3419818230665456,0.02233221533744502,0.2900338260001897,standing
34,1.163621276105367,0.7247326748249191,1.0954328908424777,0.4169152953623444,1.581935868228041,1.2690941069232624,0.6560949853335507,0.5622457962849885,walking
34,1.155622194984251,0.8722305809625361,0.6469987287296541,0.4681387669951787,1.1791036749572799,1.1364190442171445,0.5362579089267931,0.4973205337348869,walking
15,0.0,0.10080172462325,0.0790046823905276,0.055990347939936284,0.5891148811538122,0.024042812304204547,0.0,0.31603127189733476,lying
25,0.4374324429308085,0.35537924888042033,0.18925125940965315,0.0,0.3321225789542299,0.4662740765369624,0.05586624431979535,0.21935332768890864,standing
18,0.42124432717390875,0.3312843354439884,0.09890028243840748,0.0,0.009200764938534958,0.4273987977803886,0.19319796828454788,0.4213427173417701,standing
28,0.14975106736915464,0.08367719272795456,0.1331824106829056,0.03029681527054921,0.20586398407865183,0.2705790228539593,0.13092553324372858,0.15850421157876335,sitting
9,0.18570588096804608,0.21462918755509205,0.04866898613560977,0.06752346039019388,0.4542822502120595,0.02694289657891051,0.0,0.4362779268923843,lying
2,0.056411443595553945,0.13310397257322334,0.0862261563592708,0.0,0.31954328681092015,0.48185269699592403,0.12322522110691955,0.17530600144695407,lying
38,1.7133316943444408,0.8859837387227623,1.2141391165950683,0.6992364120274215,2.0920221218048516,1.3762762780870987,0.7640431245472246,0.7127308560712596,stairs
20,0.06836602755977429,0.04712419815722083,0.08350591645043454,0.0,0.17320175663321813,0.27924279241282685,0.04833199110016046,0.30488083790124065,sitting
3,0.2563233199019373,0.19555860961107982,0.03811257530008072,0.09053998337280236,0.0,0.14775395249525547,0.11165539830450634,0.3723359366724591,standing
31,1.5336694880995487,0.8659514928849675,0.9349725690252004,0.4829996145210604,2.325421338322907,1.1603736964533953,0.8100819731809615,0.7342962152691939,stairs
27,0.9281462198741834,0.5547037861479615,0.760356787550748,0.567626823343258,1.6451982380682042,1.1046706280527212,0.5624503460903549,0.5789999518908894,walking
7,0.24379703658154467,0.0,0.1755249697999134,0.0,0.41912924753709246,0.13080891540502987,0.024870945211202193,0.20467983372503445,lying
19,1.6497800828811098,1.1476010725365455,1.1111769128224536,0.649222408048012,2.1500224106127366,1.4282341199445003,0.8138221756690338,0.5529849204939019,stairs
40,0.261570701395954,0.07679253947261332,0.2092289422116282,0.12565370849597038,0.1631318909760806,0.19138957458436517,0.15684499348461925,0.32334130048162896,standing
15,0.07475002801924532,0.11496383069640992,0.0,0.0,0.1061259419833372,0.17285605894014777,0.0,0.25662500430028984,lying
21,1.4290787707118355,0.7831831015773576,1.2877051197992047,0.5225340867009569,2.319394880545988,1.535406546039831,0.8478202919676197,0.40180638813259234,stairs
30,1.7609634634779585,1.0312610466571375,1.1126559446971984,0.7841043629732151,2.2322957067202043,1.3720834919704117,0.897924254746908,0.5387402729396631,stairs
12,0.34541873974490783,0.05317256368935265,0.052465202838713976,0.06716088951345163,0.2752968626017599,0.07743505755386837,0.18123377689559222,0.22045366955493126,standing
23,0.29920878617888164,0.05664231273165092,0.023714288403442065,0.08477160766606781,0.0,0.40450265582031597,0.23945972604810284,0.3561846555831736,sitting
13,1.324404914750608,0.8041426943738652,0.8354104689799169,0.7211143105928745,2.261109833823952,1.534843032542392,0.8497633067832394,0.5846297143287764,stairs
7,0.3166650390944326,0.21871656141962917,0.0441635239490617,0.0,0.03474887331372972,0.16885181652078152,0.1914086403808709,0.34678177808589833,standing
22,1.2737617421551093,0.5013057200009949,0.69206262191018,0.40965576872227893,1.3422261032127112,1.451071430523533,0.46147634963372913,0.536540071425005,walking
6,0.15227535490951127,0.1845039250605242,0.10519035160093791,0.023735553621324332,0.062487379555177254,0.1991507253504637,0.08053264951422309,0.39219135902296887,standing
15,2.0388663550980906,1.0210946120424134,1.111936093213781,0.7981532505295479,2.7327546304925874,1.4932098906106432,0.8831326675312251,0.5992091318552835,stairs
2,0.052719447248771645,0.24278994958323957,0.030290785173169257,0.01694552046401612,0.08771721757785608,0.28363838096132976,0.07695584466279606,0.34337592575949405,lying
